Oracion 1
	Id: {4} 	Texto: {era}	->	Lexema: {ser}
	Id: {5} 	Texto: {como}	->	Lexema: {como}
	Id: {6} 	Texto: {la}	->	Lexema: {el}
	Id: {7} 	Texto: {voz}	->	Lexema: {voz}
	Id: {8} 	Texto: {de}	->	Lexema: {de}
	Id: {9} 	Texto: {su}	->	Lexema: {su}
	Id: {10} 	Texto: {consciencia}	->	Lexema: {consciencia}
	Id: {11} 	Texto: {siempre}	->	Lexema: {siempre}
	Id: {12} 	Texto: {le}	->	Lexema: {él}
	Id: {13} 	Texto: {advertía}	->	Lexema: {advertir}
	Id: {14} 	Texto: {de}	->	Lexema: {de}
	Id: {15} 	Texto: {lo}	->	Lexema: {él}
	Id: {16} 	Texto: {que}	->	Lexema: {que}
	Id: {17} 	Texto: {estaba}	->	Lexema: {estar}
	Id: {18} 	Texto: {mal}	->	Lexema: {mal}
	Id: {19} 	Texto: {,}	->	Lexema: {,}
	Id: {20} 	Texto: {pero}	->	Lexema: {pero}
	Id: {21} 	Texto: {pinocho}	->	Lexema: {pinocho}
	Id: {22} 	Texto: {no}	->	Lexema: {no}
	Id: {23} 	Texto: {le}	->	Lexema: {él}
	Id: {24} 	Texto: {hacía}	->	Lexema: {hacer}
	Id: {25} 	Texto: {caso}	->	Lexema: {caso}
	Id: {26} 	Texto: {y}	->	Lexema: {y}
	Id: {27} 	Texto: {hacia}	->	Lexema: {hacia}
	Id: {28} 	Texto: {novillos}	->	Lexema: {novillo}
	Id: {29} 	Texto: {todos}	->	Lexema: {todo}
	Id: {30} 	Texto: {los}	->	Lexema: {el}
	Id: {31} 	Texto: {días}	->	Lexema: {día}
	Id: {32} 	Texto: {.}	->	Lexema: {.}

Oracion 7
	Id: {1} 	Texto: {así}	->	Lexema: {así}
	Id: {2} 	Texto: {paso}	->	Lexema: {paso}
	Id: {3} 	Texto: {que}	->	Lexema: {que}
	Id: {4} 	Texto: {de}	->	Lexema: {de}
	Id: {5} 	Texto: {tanto}	->	Lexema: {tanto}
	Id: {6} 	Texto: {mentir}	->	Lexema: {mentir}
	Id: {7} 	Texto: {le}	->	Lexema: {él}
